vehicle_id,greedy_dist,greedy_time,greedy_fuel,greedy_co2,greedy_cong,greedy_cost,greedy_exec_time,aco_dist,aco_time,aco_fuel,aco_co2,aco_cong,aco_cost,aco_exec_time,deep_aco_dist,deep_aco_time,deep_aco_fuel,deep_aco_co2,deep_aco_cong,deep_aco_cost,deep_aco_exec_time
vehicle_014,231.08626086644435,14119.07312403003,19.156780321426517,44060.59473928099,1.0184027777777778,340.9761550080297,0.01936650276184082,170.82957480971098,11217.320187941064,14.048087177227368,32310.600507622945,0.9780487804878047,253.96642077515395,0.5438284873962402,170.82957480971098,11217.320187941064,14.048087177227368,32310.600507622945,0.9780487804878047,253.96642077515395,0.533210277557373
vehicle_015,247.4363159942176,13331.587283135406,21.734850435123867,49990.156000784875,1.0595744680851065,370.4095315404478,0.012594938278198242,196.19010369903268,10923.421209099839,16.592471411829887,38162.68424720874,1.0952380952380953,293.1391253797575,0.6427223682403564,196.19010369903268,10923.421209099839,16.592471411829887,38162.68424720874,1.0952380952380953,293.1391253797575,0.5764927864074707
vehicle_016,147.55036546634545,8065.367680486831,13.239825221181935,30451.598008718447,1.0041666666666667,226.03153815016813,0.014058828353881836,129.0521211261146,7984.88684579804,10.3789604194115,23871.60896464645,0.9298850574712643,192.46379792171751,0.5722999572753906,129.0521211261146,7984.88684579804,10.3789604194115,23871.60896464645,0.9298850574712643,192.46379792171751,0.535193920135498
vehicle_017,249.51084750720662,12304.963466537554,23.069327111226006,53059.452355819805,0.9677304964539005,377.9528334352472,0.011938333511352539,227.20975568300568,11934.778473063066,20.42967484299424,46988.252138886746,0.9439393939393939,342.11274007988834,0.6521809101104736,227.20975568300568,11934.778473063066,20.42967484299424,46988.252138886746,0.9439393939393939,342.11274007988834,0.6120326519012451
vehicle_018,235.62321995659516,12064.636396936396,21.259191249104838,48896.13987294112,0.9312499999999999,354.58296409015725,0.017836809158325195,200.4952895466434,11152.708327747403,17.90050895780946,41171.170602961756,0.9789855072463768,302.8856639436399,0.5512235164642334,200.4952895466434,11152.708327747403,17.90050895780946,41171.170602961756,0.9789855072463768,302.8856639436399,0.5280773639678955
vehicle_019,169.52940397510025,8712.72753411306,54.27827969646767,141123.52721081596,0.9822222222222222,453.16322677247,0.022447824478149414,160.1876745343934,8724.04742063492,49.0592047602183,127553.93237656757,0.9688888888888889,417.59593373010574,0.5423340797424316,158.0965187377233,8481.705753968256,49.36898437092952,128359.35936441676,1.036781609195402,417.6652860604272,0.515949010848999
vehicle_020,177.55078365562997,10046.266569051862,15.341381682045379,35285.17786870436,0.7783783783783783,264.832105452155,0.009662866592407227,204.01465887592926,12543.127704613213,17.050986960478017,39217.27000909943,0.9590909090909091,302.3447049093988,0.5979483127593994,234.54964725931663,13569.793722943723,20.730309739358102,47679.712400523626,0.9117021276595744,351.087604377965,0.5383553504943848
vehicle_021,264.3554683945911,14449.374387358852,23.18409703054696,53323.423170258015,0.9074074074074074,393.3637427289997,0.01356649398803711,193.72248395768233,12738.726682710498,15.226295105257963,35020.478742093306,0.9723404255319148,283.1158989289331,0.6563634872436523,193.72248395768233,12738.726682710498,15.226295105257963,35020.478742093306,0.9723404255319148,283.1158989289331,0.5965056419372559
vehicle_022,239.04302746772942,13011.60286557229,21.18247427771444,48719.690838743205,1.0981481481481483,359.55121446710876,0.013290643692016602,237.17480673027967,12919.16262810127,21.179933880006754,48713.84792401553,1.0893333333333333,357.5564657492305,0.649348258972168,237.17480673027967,12919.16262810127,21.179933880006754,48713.84792401553,1.0893333333333333,357.5564657492305,0.5886318683624268
vehicle_023,199.96357920816766,11587.734505307655,62.521355056643415,162555.52314727288,1.0714285714285712,526.5034553460337,0.015868425369262695,155.63185773718163,9683.815038482287,44.72072512986231,116273.88533764202,1.086111111111111,392.7865431194049,0.5982704162597656,170.99346602675814,10285.711919023117,48.82747275355926,126951.42915925407,1.0986486486486484,428.9744584807696,0.6403977870941162
vehicle_024,279.4084878473195,14251.59153756943,92.5173934057114,240545.22285484968,1.045679012345679,756.4110204264359,0.019700050354003906,172.50501909588198,9983.278162902436,52.81579236059805,137321.06013755497,1.172222222222222,451.07933594412293,0.8063476085662842,172.50501909588198,9983.278162902436,52.81579236059805,137321.06013755497,1.172222222222222,451.07933594412293,0.630021333694458
vehicle_025,202.97104188970738,11435.050663743214,17.083177947218452,39291.309278602435,0.7930894308943089,299.4942288968936,0.015450716018676758,197.4479305788419,11544.682384173324,16.59176605096986,38161.06191723067,0.8541666666666665,292.1552837181838,0.5967142581939697,193.38730062993884,10973.898587151709,17.017411553022164,39140.04657195097,0.821951219512195,289.7421757532693,0.647953987121582
vehicle_026,251.90132830812533,13714.02537714839,22.288908911503494,51264.490496458035,0.9666666666666666,376.8219910259618,0.015285730361938477,195.9515901933535,11314.002259886427,16.871129745677457,38803.598415058135,0.8074561403508773,291.52457873077356,0.7124946117401123,194.62728116927525,11154.751655897522,17.110310745365577,39353.714714340815,0.7918803418803421,291.19618044154475,0.5989644527435303
vehicle_027,276.3612665623627,14867.093925668793,23.943883683293432,55070.9324715749,0.8709090909090909,408.9195242006065,0.02608942985534668,265.461443971924,14747.943682811427,22.687698397255595,52181.70631368787,0.8578947368421053,391.5755343496262,0.6247549057006836,270.72329304386085,15035.302259809483,23.289027772463943,53564.76387666708,0.9189655172413793,400.5345599285414,0.6105585098266602
vehicle_028,203.97036790965518,10928.3296449345,18.57449197080552,42721.331532852695,1.0992248062015502,310.87072294929123,0.017362117767333984,170.5697458790518,9970.274702654558,14.62821545804283,33644.89555349851,1.085185185185185,257.33219577185514,0.721703290939331,176.52553387537512,10021.59411615196,15.11573717553625,34766.195503733376,1.2583333333333333,267.4713292297653,0.5512990951538086
vehicle_029,121.64664202029039,6834.779774018749,10.286827859807744,23659.70407755781,0.7370370370370369,182.3497016269269,0.025684356689453125,119.49187908035452,6800.422573917311,9.96695724137346,22924.001655158958,1.0319999999999998,181.53567155775443,0.49537038803100586,119.49187908035452,6800.422573917311,9.96695724137346,22924.001655158958,1.0319999999999998,181.53567155775443,0.5811386108398438
vehicle_030,209.8323789847666,11792.998057307963,18.324924913538407,42147.327301138335,0.9765765765765767,314.49860211192106,0.018842458724975586,200.50173811566358,11256.687289733658,17.20916352095182,39581.07609818917,0.9365740740740741,299.040154041645,0.6692690849304199,200.50173811566358,11256.687289733658,17.20916352095182,39581.07609818917,0.9365740740740741,299.040154041645,0.5740275382995605
